taxon_id,count,created_at,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
62439,24,2020-06-05 10:05:40 +0100,field and button mushrooms,Agaricus,Pievagrybis,Fungi,62439,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Agaricaceae,,,,,Agaricus,,,,,,
167803,24,,,,,,167803,,,,,,,,,,,,,,,,,,,,,,
126155,24,2022-07-11 12:15:41 +0100,Krabvoriai,Thomisidae,Krabvoriai,Arachnida,126155,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,,,,,,,,,,,
382882,24,,,,,,382882,,,,,,,,,,,,,,,,,,,,,,
61356,24,2021-08-30 11:23:14 +0100,wood-sorrel,Oxalis acetosella,Paprastasis kiškiakopūstis,Plantae,61356,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Oxalidales,,,Oxalidaceae,,,,,Oxalis,,Oxalis acetosella,,,,
61356,24,2020-06-03 15:42:04 +0100,Storno comune,Sturnus vulgaris,Paprastasis varnėnas,Aves,61356,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Sturnidae,,,,,Sturnus,,Sturnus vulgaris,,,,
348062,24,,,,,,348062,,,,,,,,,,,,,,,,,,,,,,
47735,24,2021-07-26 19:21:43 +0100,Speckled Wood,Pararge aegeria,Margasis satyras,Insecta,47735,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Satyrinae,,Satyrini,Lethina,Pararge,,Pararge aegeria,,,,
47735,24,2020-05-16 12:02:28 +0100,White Stork,Ciconia ciconia,Baltasis gandras,Aves,47735,Animalia,Chordata,Vertebrata,,Aves,,,Ciconiiformes,,,Ciconiidae,,,,,Ciconia,,Ciconia ciconia,,,,
348689,24,,,,,,348689,,,,,,,,,,,,,,,,,,,,,,
59441,24,2021-08-25 21:14:07 +0100,Herb Paris,Paris quadrifolia,Keturlapė vilkauogė,Plantae,59441,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Liliales,,,Melanthiaceae,,,Parideae,,Paris,,Paris quadrifolia,,,,
59441,24,2020-05-31 20:16:13 +0100,Punaise verte,Palomena prasina,Medinė skydblakė,Insecta,59441,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,,Nezarini,,Palomena,,Palomena prasina,,,,
468556,24,,,,,,468556,,,,,,,,,,,,,,,,,,,,,,
450927,24,,,,,,450927,,,,,,,,,,,,,,,,,,,,,,
228022,24,,,,,,228022,,,,,,,,,,,,,,,,,,,,,,
6937,24,2021-04-20 15:26:54 +0100,,Psychodidae,Kandiniai uodeliai,Insecta,6937,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,,Psychodidae,,,,,,,,,,,
6937,24,2018-05-30 20:50:24 +0100,Common Flesh Flies,Sarcophaga,,Insecta,6937,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Sarcophagidae,Sarcophaginae,,Sarcophagini,,Sarcophaga,,,,,,
143563,24,2022-08-25 10:57:26 +0100,Žnypliavoriai,Larinioides,Žnypliavoriai,Arachnida,143563,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Araneidae,Araneinae,,,,Larinioides,,,,,,
60783,24,2021-08-29 06:04:14 +0100,Ground Yellowjackets,Vespula,,Insecta,60783,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Vespinae,,,,Vespula,,,,,,
60783,24,2020-06-02 18:18:39 +0100,Large Pine Weevil,Hylobius abietis,Didysis Pušinis Straubliukas,Insecta,60783,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Molytinae,,Hylobiini,Hylobiina,Hylobius,,Hylobius abietis,,,,
336296,24,,,,,,336296,,,,,,,,,,,,,,,,,,,,,,
131952,24,2022-07-24 16:33:27 +0100,Dirvinis raguolis,Consolida regalis,Dirvinis raguolis,Plantae,131952,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Delphinieae,,Consolida,,Consolida regalis,,,,
723302,24,,,,,,723302,,,,,,,,,,,,,,,,,,,,,,
488787,24,,,,,,488787,,,,,,,,,,,,,,,,,,,,,,
51679,24,2021-08-07 14:10:36 +0100,Field Scabious,Knautia arvensis,Dirvinė buožainė,Plantae,51679,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Caprifoliaceae,Dipsacoideae,,,,Knautia,,Knautia arvensis,,,,
51679,24,2020-05-23 21:47:01 +0100,Vaistinė taukė,Symphytum officinale,Vaistinė taukė,Plantae,51679,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Boraginoideae,,Boragineae,,Symphytum,,Symphytum officinale,,,,
502158,24,,,,,,502158,,,,,,,,,,,,,,,,,,,,,,
59254,24,2021-08-25 13:17:26 +0100,Paprastasis Ligustras,Ligustrum vulgare,Paprastasis ligustras,Plantae,59254,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Oleaceae,,,,,Ligustrum,,Ligustrum vulgare,,,,
59254,24,2020-05-31 17:23:14 +0100,lesser celandine,Ficaria verna,Pavasarinis švitriešis,Plantae,59254,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ficaria,,Ficaria verna,,,,
49452,24,2021-08-01 05:49:30 +0100,,Luzula pilosa,Plaukuotasis kiškiagrikis,Plantae,49452,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,,,Luzula,,Luzula pilosa,,,,
49452,24,2020-05-19 18:31:56 +0100,hluchavka bílá,Lamium album,Baltažiedė notrelė,Plantae,49452,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Lamioideae,,Lamieae,,Lamium,,Lamium album,,,,
163550,24,2023-01-11 20:59:39 +0100,Haseleule,Colocasia coryli,Lazdyninis Miškinukas,Insecta,163550,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Pantheinae,,,,Colocasia,,Colocasia coryli,,,,
173394,24,,,,,,173394,,,,,,,,,,,,,,,,,,,,,,
1116165,24,,,,,,1116165,,,,,,,,,,,,,,,,,,,,,,
54055,24,2021-08-13 15:25:53 +0100,Seven-spotted Lady Beetle,Coccinella septempunctata,Septyntaškė boružė,Insecta,54055,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Coccinella,,Coccinella septempunctata,,,,
54055,24,2020-05-26 13:48:17 +0100,Oakmoss,Evernia prunastri,Sodinė briedragė,Fungi,54055,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Parmeliaceae,Parmelioideae,,,,Evernia,,Evernia prunastri,,,,
322806,24,,,,,,322806,,,,,,,,,,,,,,,,,,,,,,
61470,24,2021-08-30 14:34:30 +0100,,Agaricomycetes,Agarikomicetai,Fungi,61470,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,,,,,,,,,,,,,,,
61470,24,2020-06-03 17:28:37 +0100,Scots pine,Pinus sylvestris,Paprastoji pušis,Plantae,61470,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Pinaceae,,,,,Pinus,,Pinus sylvestris,,,,
125494,24,2022-07-10 11:51:16 +0100,Goldenrod Crab Spider,Misumena vatia,Geltonasis Žiedvoris,Arachnida,125494,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,,,,,Misumena,,Misumena vatia,,,,
125494,24,2023-01-15 13:48:33 +0100,Blaumeise,Cyanistes caeruleus,Mėlynoji zylė,Aves,125494,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Paridae,,,,,Cyanistes,,Cyanistes caeruleus,,,,
451026,23,,,,,,451026,,,,,,,,,,,,,,,,,,,,,,
324384,23,,,,,,324384,,,,,,,,,,,,,,,,,,,,,,
56311,23,2021-08-18 11:40:13 +0100,Dvimetė nakviša,Oenothera biennis,Dvimetė nakviša,Plantae,56311,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Myrtales,,,Onagraceae,,,,,Oenothera,,Oenothera biennis,,,,
56311,23,2020-05-28 16:40:15 +0100,Gemeiner Weichkäfer,Cantharis fusca,Paprastasis minkštavabalis,Insecta,56311,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateroidea,Cantharidae,Cantharinae,,Cantharini,,Cantharis,,Cantharis fusca,,,,
372875,23,,,,,,372875,,,,,,,,,,,,,,,,,,,,,,
81969,23,2022-03-17 18:02:06 +0100,babočka paví oko,Aglais io,Spungė,Insecta,81969,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Nymphalini,,Aglais,,Aglais io,,,,
81969,23,2020-07-04 14:54:57 +0100,Mute Swan,Cygnus olor,Gulbė nebylė,Aves,81969,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Cygnus,,Cygnus olor,,,,
337776,23,,,,,,337776,,,,,,,,,,,,,,,,,,,,,,
360902,23,,,,,,360902,,,,,,,,,,,,,,,,,,,,,,
55339,23,2021-08-15 18:40:59 +0100,Wiesengrashüpfer,Chorthippus dorsatus,Ganyklinis skėriukas,Insecta,55339,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Acridoidea,Acrididae,Gomphocerinae,,Gomphocerini,,Chorthippus,,Chorthippus dorsatus,,,,
55339,23,2020-05-27 16:44:19 +0100,"plums, cherries, and allies",Prunus,Slyva,Plantae,55339,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,,,,,
106023,23,2022-06-07 08:34:04 +0100,European mountain ash,Sorbus aucuparia,Paprastasis šermukšnis,Plantae,106023,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Sorbus,,Sorbus aucuparia,,,,
106023,23,2020-09-07 06:58:04 +0100,Juodasiūlė boružė,Propylea quatuordecimpunctata,Juodasiūlė boružė,Insecta,106023,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Propylea,,Propylea quatuordecimpunctata,,,,
1016185,23,,,,,,1016185,,,,,,,,,,,,,,,,,,,,,,
707386,23,,,,,,707386,,,,,,,,,,,,,,,,,,,,,,
354736,23,,,,,,354736,,,,,,,,,,,,,,,,,,,,,,
61847,23,2021-09-01 13:10:18 +0100,Auksiškoji ūmėdė,Russula claroflava,Auksiškoji ūmėdė,Fungi,61847,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Russulales,,,Russulaceae,,,,,Russula,,Russula claroflava,,,,
61847,23,2020-06-04 09:30:15 +0100,Grasfrosch,Rana temporaria,Pievinė varlė,Amphibia,61847,Animalia,Chordata,Vertebrata,,Amphibia,,,Anura,,,Ranidae,,,,,Rana,,Rana temporaria,,,,
461061,23,,,,,,461061,,,,,,,,,,,,,,,,,,,,,,
154472,23,2022-10-09 10:01:09 +0100,Spilosomina,Spilosomina,,Insecta,154472,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Arctiinae,,Arctiini,Spilosomina,,,,,,,
178482,23,,,,,,178482,,,,,,,,,,,,,,,,,,,,,,
483448,23,,,,,,483448,,,,,,,,,,,,,,,,,,,,,,
319877,23,,,,,,319877,,,,,,,,,,,,,,,,,,,,,,
931646,23,,,,,,931646,,,,,,,,,,,,,,,,,,,,,,
130616,23,2022-07-21 16:11:55 +0100,Lesser Stag Beetle,Dorcus parallelipipedus,Platusis elniavabalis,Insecta,130616,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Scarabaeoidea,Lucanidae,Lucaninae,,Lucanini,,Dorcus,,Dorcus parallelipipedus,,,,
343798,23,,,,,,343798,,,,,,,,,,,,,,,,,,,,,,
194485,23,,,,,,194485,,,,,,,,,,,,,,,,,,,,,,
55658,23,2021-08-16 12:10:14 +0100,Cikadegræshoppe,Roeseliana roeselii,Paprastasis spragtukas,Insecta,55658,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Ensifera,Tettigonioidea,Tettigoniidae,Tettigoniinae,,Platycleidini,,Roeseliana,,Roeseliana roeselii,,,,
55658,23,2020-05-27 19:13:59 +0100,Didysis sliekas,Lumbricus terrestris,Didysis sliekas,Animalia,55658,Animalia,Annelida,,,Clitellata,Oligochaeta,,Crassiclitellata,Lumbricina,,Lumbricidae,,,,,Lumbricus,,Lumbricus terrestris,,,,
113497,23,2022-06-17 20:03:29 +0100,metsäkerrossammal,Hylocomium splendens,Atžalinė gūžtvė,Plantae,113497,Plantae,Bryophyta,,,Bryopsida,,,Hypnales,,,Hylocomiaceae,,,,,Hylocomium,,Hylocomium splendens,,,,
113497,23,2020-10-11 17:36:20 +0100,Калина обыкновенная,Viburnum opulus,Paprastasis putinas,Plantae,113497,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Dipsacales,,,Viburnaceae,,,,,Viburnum,,Viburnum opulus,,,,
75869,23,2021-12-05 14:31:07 +0100,Сизая чайка,Larus canus,Paprastasis kiras,Aves,75869,Animalia,Chordata,Vertebrata,,Aves,,,Charadriiformes,,,Laridae,Larinae,,,,Larus,,Larus canus,,,,
75869,23,2020-06-22 08:55:08 +0100,マキバジャノメ,Maniola jurtina,Paprastasis Jautakis Satyras,Insecta,75869,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Satyrinae,,Satyrini,Maniolina,Maniola,,Maniola jurtina,,,,
52701,23,2021-08-09 21:36:37 +0100,Long-leaved Speedwell,Veronica longifolia,Ilgalapė veronika,Plantae,52701,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Plantaginaceae,,,Veroniceae,,Veronica,,Veronica longifolia,,,,
52701,23,2020-05-25 08:51:22 +0100,Norway maple,Acer platanoides,Paprastasis klevas,Plantae,52701,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Sapindales,,,Sapindaceae,,,,,Acer,,Acer platanoides,,,,
58074,23,2021-08-22 05:18:11 +0100,Long-tailed Shrews,Sorex,,Mammalia,58074,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Eulipotyphla,,,Soricidae,Soricinae,,Soricini,,Sorex,,,,,,
58074,23,2020-05-30 16:24:48 +0100,Žemuogė,Fragaria,Žemuogė,Plantae,58074,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Fragariinae,Fragaria,,,,,,
62005,23,2021-09-01 20:16:21 +0100,Wild Mustard,Sinapis arvensis,Dirvinis garstukas,Plantae,62005,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Brassiceae,,Sinapis,,Sinapis arvensis,,,,
62005,23,2020-06-04 14:52:36 +0100,Звездчатка ланцетолистная,Rabelera holostea,Krūmokšninė žliūgė,Plantae,62005,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Caryophyllaceae,,,Alsineae,,Rabelera,,Rabelera holostea,,,,
121991,23,2022-07-03 18:01:52 +0100,round-leaved sundew,Drosera rotundifolia,Apskritalapė saulašarė,Plantae,121991,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Droseraceae,,,,,Drosera,,Drosera rotundifolia,,,,
121991,23,2021-02-28 08:21:03 +0100,Carpatolechia proximella,Carpatolechia proximella,,Insecta,121991,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gelechioidea,Gelechiidae,Gelechiinae,,Litini,,Carpatolechia,,Carpatolechia proximella,,,,
350216,23,,,,,,350216,,,,,,,,,,,,,,,,,,,,,,
357896,23,,,,,,357896,,,,,,,,,,,,,,,,,,,,,,
340501,23,,,,,,340501,,,,,,,,,,,,,,,,,,,,,,
17599,23,2021-05-22 18:54:01 +0100,Feuchtwiesen-Schnellkäfer,Actenicerus siaelandicus,Strazdanotasis Spragšis,Insecta,17599,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateroidea,Elateridae,Dendrometrinae,,Prosternini,,Actenicerus,,Actenicerus siaelandicus,,,,
17599,23,2019-05-24 18:21:16 +0100,Grove Snail,Cepaea nemoralis,Rudalūpė dryžė,Mollusca,17599,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Helicidae,Helicinae,,Allognathini,,Cepaea,,Cepaea nemoralis,,,,
47200,23,2021-07-25 19:25:57 +0100,Northern Bedstraw,Galium boreale,Šiaurinis lipikas,Plantae,47200,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Rubiaceae,Rubioideae,,Rubieae,,Galium,,Galium boreale,,,,
47200,23,2020-05-15 10:50:42 +0100,carpet bugle,Ajuga reptans,Šliaužiančioji vaisgina,Plantae,47200,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Lamiaceae,Ajugoideae,,,,Ajuga,,Ajuga reptans,,,,
4389,23,2021-04-05 13:01:18 +0100,Elf Cups,Sarcoscypha,Plačiataurė,Fungi,4389,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Sarcoscyphaceae,,,,,Sarcoscypha,,,,,,
4389,23,2018-03-31 08:16:10 +0100,many-forked cladonia,Cladonia furcata,Dvišakė šiurė,Fungi,4389,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,,,,Cladonia,,Cladonia furcata,,,,
53983,23,2021-08-13 13:15:18 +0100,smooth ground beetle,Carabus glabratus,Lygusis puošniažygis,Insecta,53983,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Adephaga,Caraboidea,Carabidae,Carabinae,,Carabini,Carabina,Carabus,,Carabus glabratus,,,,
53983,23,2020-05-26 13:00:10 +0100,Пилюльщик шелковистый,Cytilus sericeus,Blizgantysis kamuolvabalis,Insecta,53983,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Byrrhoidea,Byrrhidae,,,,,Cytilus,,Cytilus sericeus,,,,
51874,23,2021-08-08 05:14:03 +0100,Juodoji kiauliauogė,Solanum nigrum,Juodoji kiauliauogė,Plantae,51874,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Solanales,,,Solanaceae,Solanoideae,,Solaneae,,Solanum,,Solanum nigrum,,,,
51874,23,2020-05-24 10:17:43 +0100,Woodrushes,Luzula,Kiškiagrikis,Plantae,51874,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Juncaceae,,,,,Luzula,,,,,,
94043,23,2022-05-11 15:58:16 +0100,Przywrotnik pospolity,Alchemilla vulgaris,Paprastoji rasakila,Plantae,94043,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Potentilleae,Fragariinae,Alchemilla,,Alchemilla vulgaris,,,,
94043,23,2020-07-31 18:10:41 +0100,brambles,Rubus,Gervuogė,Plantae,94043,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Rosoideae,,Rubeae,,Rubus,,,,,,
91347,23,2022-05-06 12:38:28 +0100,wild carrot,Daucus carota,Paprastoji morka,Plantae,91347,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Scandiceae,Daucinae,Daucus,,Daucus carota,,,,
91347,23,2020-07-23 21:11:48 +0100,Dygliuotasis šaltalankis,Hippophae rhamnoides,Dygliuotasis šaltalankis,Plantae,91347,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Elaeagnaceae,,,,,Hippophae,,Hippophae rhamnoides,,,,
1320685,23,,,,,,1320685,,,,,,,,,,,,,,,,,,,,,,
68763,23,2021-10-03 18:21:54 +0100,Citrininė geltontaurė,Calycina citrina,Citrininė geltontaurė,Fungi,68763,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Helotiales,,,Pezizellaceae,,,,,Calycina,,Calycina citrina,,,,
68763,23,2020-06-12 12:07:04 +0100,,Agaricales,Agarikiečiai,Fungi,68763,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,,,,,,,,,,,,,,
54067,23,2021-08-13 15:50:44 +0100,Brown-lipped Snail,Cepaea nemoralis,Rudalūpė dryžė,Mollusca,54067,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Helicidae,Helicinae,,Allognathini,,Cepaea,,Cepaea nemoralis,,,,
54067,23,2020-05-26 13:54:46 +0100,dicots,Magnoliopsida,Magnolijainiai,Plantae,54067,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,,,,,,,,,,,,,,,
850784,23,,,,,,850784,,,,,,,,,,,,,,,,,,,,,,
1091372,23,,,,,,1091372,,,,,,,,,,,,,,,,,,,,,,
69202,23,2021-10-05 04:21:18 +0100,Rusvoji Šerytė,Setaria pumila,Rusvoji šerytė,Plantae,69202,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Panicoideae,,Paniceae,Cenchrinae,Setaria,,Setaria pumila,,,,
69202,23,2020-06-12 19:05:59 +0100,March Flies,Bibionidae,,Insecta,69202,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,,Bibionidae,,,,,,,,,,,
130392,23,2022-07-21 05:02:44 +0100,Didysis eraičinas,Lolium giganteum,Didysis eraičinas,Plantae,130392,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Loliinae,Lolium,,Lolium giganteum,,,,
486474,23,,,,,,486474,,,,,,,,,,,,,,,,,,,,,,
47484,23,2021-07-26 11:51:21 +0100,White-foot Bell,Epiblema foenella,Kietinė epiblema,Insecta,47484,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Tortricoidea,Tortricidae,Olethreutinae,,Eucosmini,,Epiblema,,Epiblema foenella,,,,
47484,23,2020-05-15 19:16:43 +0100,Черёмуха обыкновенная,Prunus padus,Paprastoji ieva,Plantae,47484,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Amygdaleae,,Prunus,,Prunus padus,,,,
162273,23,2022-12-23 21:02:47 +0100,Xylaire du bois,Xylaria hypoxylon,Baltaviršūnis Elniagrybis,Fungi,162273,Fungi,Ascomycota,Pezizomycotina,,Sordariomycetes,Xylariomycetidae,,Xylariales,,,Xylariaceae,,,,,Xylaria,,Xylaria hypoxylon,,,,
327194,23,,,,,,327194,,,,,,,,,,,,,,,,,,,,,,
52156,23,2021-08-08 17:52:48 +0100,Flowering-rush,Butomus umbellatus,Skėtinis bėžis,Plantae,52156,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Alismatales,,,Butomaceae,,,,,Butomus,,Butomus umbellatus,,,,
52156,23,2020-05-24 14:56:21 +0100,Roman Snail,Helix pomatia,Vynuoginė sraigė,Mollusca,52156,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Eupulmonata,Stylommatophora,Helicina,Helicoidea,Helicidae,Helicinae,,Helicini,,Helix,,Helix pomatia,,,,
318836,23,,,,,,318836,,,,,,,,,,,,,,,,,,,,,,
67333,23,2021-09-26 20:07:35 +0100,Eurasian Green Crab Spider,Diaea dorsata,Rudasis lapavoris,Arachnida,67333,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Thomisoidea,Thomisidae,,,,,Diaea,,Diaea dorsata,,,,
67333,23,2020-06-10 20:33:26 +0100,,Geranium rotundifolium,Apskritalapis snaputis,Plantae,67333,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Geraniales,,,Geraniaceae,,,,,Geranium,,Geranium rotundifolium,,,,
63802,23,2021-09-08 13:59:09 +0100,Gomphidius glutinosus,Gomphidius glutinosus,Gličioji Geltonpėdė,Fungi,63802,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Gomphidiaceae,,,,,Gomphidius,,Gomphidius glutinosus,,,,
63802,23,2020-06-06 15:22:50 +0100,Коровка штриховатоточечная,Myzia oblongoguttata,Dryžuotoji boružė,Insecta,63802,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Coccinelloidea,Coccinellidae,Coccinellinae,,Coccinellini,,Myzia,,Myzia oblongoguttata,,,,
51843,23,2021-08-07 20:15:02 +0100,many-forked cladonia,Cladonia furcata,Dvišakė šiurė,Fungi,51843,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,,,,Cladonia,,Cladonia furcata,,,,
51843,23,2020-05-24 09:59:31 +0100,Pelkinė neužmirštuolė,Myosotis scorpioides,Pelkinė neužmirštuolė,Plantae,51843,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Boraginales,,,Boraginaceae,Cynoglossoideae,,Myosotideae,,Myosotis,,Myosotis scorpioides,,,,
1110513,23,,,,,,1110513,,,,,,,,,,,,,,,,,,,,,,
203151,22,,,,,,203151,,,,,,,,,,,,,,,,,,,,,,
605604,22,,,,,,605604,,,,,,,,,,,,,,,,,,,,,,
82109,22,2022-03-19 20:40:29 +0100,Samanūnai,Bryophyta,Samanūnai,Plantae,82109,Plantae,Bryophyta,,,,,,,,,,,,,,,,,,,,
82109,22,2020-07-04 17:34:04 +0100,Живородящая ящерица,Zootoca vivipara,Gyvavedis driežas,Reptilia,82109,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Sauria,,Lacertidae,Lacertinae,,,,Zootoca,,Zootoca vivipara,,,,
358412,22,,,,,,358412,,,,,,,,,,,,,,,,,,,,,,
464016,22,,,,,,464016,,,,,,,,,,,,,,,,,,,,,,
204556,22,,,,,,204556,,,,,,,,,,,,,,,,,,,,,,
483276,22,,,,,,483276,,,,,,,,,,,,,,,,,,,,,,
