,taxon_id,count,scientific_name,common_name,iconic_taxon_name,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
2534,26904,19,Coronella austriaca,Lygiažvynis žaltys,Reptilia,Animalia,Chordata,Vertebrata,,Reptilia,,,Squamata,Serpentes,,Colubridae,Colubrinae,,,,Coronella,,Coronella austriaca,,,,
2535,635562,19,Carex lepidocarpa,Ganyklinė viksva,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Cariceae,,Carex,,Carex lepidocarpa,,,,
2532,175944,19,Aspicilia,Aspicilija,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Ostropomycetidae,,Pertusariales,,,Megasporaceae,,,,,Aspicilia,,,,,,
2531,776427,19,Leiobunum gracile,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Opiliones,Eupnoi,Phalangioidea,Sclerosomatidae,Leiobuninae,,,,Leiobunum,,Leiobunum gracile,,,,
2530,1092247,19,Tomocerinae,,Animalia,Animalia,Arthropoda,Hexapoda,,Entognatha,Collembola,,Entomobryomorpha,,Tomoceroidea,Tomoceridae,Tomocerinae,,,,,,,,,,
2529,494605,19,Uleiota planata,Ąžuolinis Plokščiavabalis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cucujoidea,Silvanidae,Brontinae,,Brontini,,Uleiota,,Uleiota planata,,,,
2528,126363,19,Agonopterix,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gelechioidea,Depressariidae,Depressariinae,,,,Agonopterix,,,,,,
2527,318507,19,Elasmostethus interstinctus,Krūminė Skydblakė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Acanthosomatidae,Acanthosomatinae,,,,Elasmostethus,,Elasmostethus interstinctus,,,,
2526,133353,19,Malus toringo,Zyboldo obelis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Malus,,Malus toringo,,,,
2525,318463,19,Cardamine dentata,Dantytoji kartenė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Cardamineae,,Cardamine,,Cardamine dentata,,,,
2635,351365,18,Lentinus tigrinus,Margasis dantūnis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Polyporaceae,,,,,Lentinus,,Lentinus tigrinus,,,,
2642,225815,18,Neriene radiata,Šviesiadryžis lygumvoris,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Linyphiinae,,,,Neriene,,Neriene radiata,,,,
2641,465809,18,Hydrochara caraboides,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Hydrophiloidea,Hydrophilidae,Hydrophilinae,,Hydrophilini,,Hydrochara,,Hydrochara caraboides,,,,
2640,6933,18,Anas acuta,Smailiauodegė antis,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Anas,,Anas acuta,,,,
2639,319817,18,Rhynocoris annulatus,Žieduotoji plėšriablakė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Reduvioidea,Reduviidae,Harpactorinae,,Harpactorini,,Rhynocoris,,Rhynocoris annulatus,,,,
2638,320964,18,Idaea straminata,Plonajuostis sprindžiukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Sterrhinae,,Sterrhini,,Idaea,,Idaea straminata,,,,
2637,52488,18,Syrphus ribesii,Serbentinė Žiedmusė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Syrphinae,,Syrphini,,Syrphus,,Syrphus ribesii,,,,
2636,47783,18,Astacoidea,,Animalia,Animalia,Arthropoda,Crustacea,Multicrustacea,Malacostraca,Eumalacostraca,Eucarida,Decapoda,Pleocyemata,Astacoidea,,,,,,,,,,,,
2626,199861,18,Calamotropha paludella,Švendrinis Žolinis Ugniukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Crambinae,,Calamotrophini,,Calamotropha,,Calamotropha paludella,,,,
2634,7045,18,Aythya ferina,Rudagalvė antis,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Aythya,,Aythya ferina,,,,
2633,62575,18,Sparganium emersum,Paprastasis šiurpis,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Typhaceae,,,,,Sparganium,,Sparganium emersum,,,,
2632,217186,18,Cleonis pigra,Dagilinis straubliukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Lixinae,,Cleonini,,Cleonis,,Cleonis pigra,,,,
2631,53280,18,Dacrymyces,Dakrimicis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Dacrymycetes,,,Dacrymycetales,,,Dacrymycetaceae,,,,,Dacrymyces,,,,,,
2630,343661,18,Leccinum versipelle,Juosvažvynis raudonviršis,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,Leccinoideae,,,,Leccinum,,Leccinum versipelle,,,,
2629,52847,18,Anthriscus,Builis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Scandiceae,Scandicinae,Anthriscus,,,,,,
2628,144812,18,Poecile montanus,Šiaurinė pilkoji zylė,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Paridae,,,,,Poecile,,Poecile montanus,,,,
2627,337329,18,Nematinae,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Symphyta,Tenthredinoidea,Tenthredinidae,Nematinae,,,,,,,,,,
2644,63041,18,Mucilago crustacea,Traškusis keistūnis,Protozoa,Protozoa,Mycetozoa,,,Myxomycetes,,,Physarales,,,Didymiaceae,,,,,Mucilago,,Mucilago crustacea,,,,
2643,470524,18,Psophus stridulus,Raudonsparnis tarkšlys,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Acridoidea,Acrididae,Oedipodinae,,Locustini,Locustina,Psophus,,Psophus stridulus,,,,
2664,622770,18,Pytho depressus,Paprastasis pūzravabalis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Pythidae,,,,,Pytho,,Pytho depressus,,,,
2645,47744,18,Hemiptera,Straubliuočiai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,,,,,,,,,,,,,,
2646,5167,18,Circus pygargus,Pievinė lingė,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Accipitriformes,,,Accipitridae,,,,,Circus,,Circus pygargus,,,,
2624,389186,18,Eriophyes pyri,Kriaušinė erkutė,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,,Eriophyini,,Eriophyes,,Eriophyes pyri,,,,
2663,54495,18,Juglans,Riešutmedis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Juglandaceae,,,,,Juglans,,,,,,
2662,47792,18,Odonata,Žirgeliai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Odonata,,,,,,,,,,,,,,
2661,62455,18,Eupeodes,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Syrphinae,,Syrphini,,Eupeodes,,,,,,
2660,324887,18,Abrostola triplasia,Rusvasis pilkūnas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Plusiinae,,Abrostolini,,Abrostola,,Abrostola triplasia,,,,
2659,334326,18,Tabanus sudeticus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Tabanidae,Tabaninae,,Tabanini,,Tabanus,,Tabanus sudeticus,,,,
2658,75312,18,Agrostis capillaris,Paprastoji smilga,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Agrostidinae,Agrostis,,Agrostis capillaris,,,,
2657,244708,18,Eupsilia transversa,Plėšrusis vėlyvis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Xylenini,Xylenina,Eupsilia,,Eupsilia transversa,,,,
2656,132069,18,Eurydema ornata,Puošnioji skydblakė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,,Strachiini,,Eurydema,,Eurydema ornata,,,,
2655,319829,18,Tetragnatha montana,Kalninis storažandis,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Tetragnathidae,,,,,Tetragnatha,,Tetragnatha montana,,,,
2654,464147,18,Tetrix tenuicornis,Ilgaūsis šokliukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Orthoptera,Caelifera,Tetrigoidea,Tetrigidae,Tetriginae,,Tetrigini,,Tetrix,,Tetrix tenuicornis,,,,
2653,146685,18,Steatoda bipunctata,Dvitaškis brėžius,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Theridiidae,,,,,Steatoda,,Steatoda bipunctata,,,,
2651,789375,18,Polistes,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Vespoidea,Vespidae,Polistinae,,Polistini,,Polistes,,,,,,
2650,624555,18,Trichochermes walkeri,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Sternorrhyncha,Psylloidea,Triozidae,,,,,Trichochermes,,Trichochermes walkeri,,,,
2649,7170,18,Clangula hyemalis,Ledinė antis,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Anseriformes,,,Anatidae,,,,,Clangula,,Clangula hyemalis,,,,
2648,71140,18,Alopecurus geniculatus,Nariuotasis pašiaušėlis,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Poeae,Poinae,Alopecurus,,Alopecurus geniculatus,,,,
2647,321595,18,Scolytinae,Kinivarpos,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Scolytinae,,,,,,,,,,
2625,194747,18,Stictopleurus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Coreoidea,Rhopalidae,Rhopalinae,,Rhopalini,,Stictopleurus,,,,,,
2652,143517,18,Biston betularia,Beržinis Šeriasprindis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Bistonini,,Biston,,Biston betularia,,,,
2623,456328,18,Hemicrepidius niger,Juodasis laukaspragšis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Elateroidea,Elateridae,Dendrometrinae,,Dendrometrini,Hemicrepidiina,Hemicrepidius,,Hemicrepidius niger,,,,
2592,451387,18,Anthocomus rufus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Melyridae,Malachiinae,,Malachiini,Ebaeina,Anthocomus,,Anthocomus rufus,,,,
2600,1062676,18,Distantes,,Fungi,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,,,Morchella,,,,,,
2599,52071,18,Psychodidae,Kandiniai uodeliai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Nematocera,,Psychodidae,,,,,,,,,,,
2598,450677,18,Scopula ornata,Raštuotasis Sprindžiukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Sterrhinae,,Scopulini,,Scopula,,Scopula ornata,,,,
2597,127215,18,Eriophorum angustifolium,Siauralapis švylys,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Cyperaceae,Cyperoideae,,Scirpeae,,Eriophorum,,Eriophorum angustifolium,,,,
2596,437379,18,Betula humilis,Liekninis beržas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fagales,,,Betulaceae,,,,,Betula,,Betula humilis,,,,
2595,463184,18,Lecania croatica,Žalioji katiliarija,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Ramalinaceae,,,,,Lecania,,Lecania croatica,,,,
2594,84361,18,Pyrausta purpuralis,Mėtinė Pyrausta,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Pyraloidea,Crambidae,Pyraustinae,,Pyraustini,,Pyrausta,,Pyrausta purpuralis,,,,
2593,361924,18,Harpella forficella,Geltonjuostė harpela,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gelechioidea,Oecophoridae,,,,,Harpella,,Harpella forficella,,,,
2591,528866,18,Donacia aquatica,Vandeninė Donacija,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Donaciinae,,,,Donacia,,Donacia aquatica,,,,
2602,957902,18,Batrachium,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Ranunculaceae,Ranunculoideae,,Ranunculeae,,Ranunculus,,,,,,
2590,158043,18,Aethusa cynapium,Nuodingoji šunpetrė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Selineae,,Aethusa,,Aethusa cynapium,,,,
2588,75865,18,Brachypodium sylvaticum,Miškinė strugė,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Pooideae,,Brachypodieae,,Brachypodium,,Brachypodium sylvaticum,,,,
2587,19848,18,Glaucidium passerinum,Žvirblinė pelėda,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Strigiformes,,,Strigidae,,,,,Glaucidium,,Glaucidium passerinum,,,,
2586,78346,18,Papaver somniferum,Daržinė aguona,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ranunculales,,,Papaveraceae,Papaveroideae,,,,Papaver,,Papaver somniferum,,,,
2585,162707,18,Eryngium maritimum,Pajūrinė zunda,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Saniculoideae,,Saniculeae,,Eryngium,,Eryngium maritimum,,,,
2584,360718,18,Drapetisca socialis,Vikrusis karnavoris,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,,,Araneae,Araneomorphae,Araneoidea,Linyphiidae,Micronetinae,,,,Drapetisca,,Drapetisca socialis,,,,
2583,121212,18,Cladonia gracilis,Lieknoji šiurė,Fungi,Fungi,Ascomycota,Pezizomycotina,,Lecanoromycetes,Lecanoromycetidae,,Lecanorales,,,Cladoniaceae,,,,,Cladonia,,Cladonia gracilis,,,,
2622,179930,18,Eriophyes,,Arachnida,Animalia,Arthropoda,Chelicerata,,Arachnida,Acari,Acariformes,Endeostigmata,,Eriophyoidea,Eriophyidae,Eriophyinae,,Eriophyini,,Eriophyes,,,,,,
2601,1179954,18,Candolleomyces candolleanus,Paprastoji trapiabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,,,,Candolleomyces,,Candolleomyces candolleanus,,,,
2589,44576,18,Rattus norvegicus,Pilkoji žiurkė,Mammalia,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Myomorpha,Muroidea,Muridae,Murinae,,Rattini,,Rattus,,Rattus norvegicus,,,,
2603,123033,18,Ennominae,Žievėsprindžiai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,,,,,,,,,
2613,114177,18,Tinca tinca,Paprastasis lynas,Actinopterygii,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Cypriniformes,Cyprinoidei,,Tincidae,,,,,Tinca,,Tinca tinca,,,,
2621,357477,18,Acronicta megacephala,Tamsiapilkis strėlinukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Acronictinae,,,,Acronicta,,Acronicta megacephala,,,,
2604,52160,18,Scaeva pyrastri,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,,Syrphidae,Syrphinae,,Syrphini,,Scaeva,,Scaeva pyrastri,,,,
2620,119822,18,Arabis hirsuta,Gauruotasis vaistutis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,Arabideae,,Arabis,,Arabis hirsuta,,,,
2619,50831,18,Primula farinosa,Raktažolė Pelenėlė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Ericales,,,Primulaceae,Primuloideae,,Primuleae,,Primula,,Primula farinosa,,,,
2617,545401,18,Phyllobius maculicornis,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Entiminae,,Phyllobiini,,Phyllobius,,Phyllobius maculicornis,,,,
2616,179107,18,Mycena epipterygia,Tamprioji šalmabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Marasmiineae,,Mycenaceae,,,,,Mycena,,Mycena epipterygia,,,,
2615,492859,18,Galium rivale,Paupinis lipikas,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Rubiaceae,Rubioideae,,Rubieae,,Galium,,Galium rivale,,,,
2614,178476,18,Phryganea,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Trichoptera,Integripalpia,Phryganeoidea,Phryganeidae,,,,,Phryganea,,,,,,
2618,485935,18,Seseli annuum,Kalninis auksveitis,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Apiales,,,Apiaceae,Apioideae,,Selineae,,Seseli,,Seseli annuum,,,,
2612,118273,18,Psathyrella piluliformis,Kelminė trapiabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Psathyrellaceae,,,,,Psathyrella,,Psathyrella piluliformis,,,,
2611,503276,18,Catocala fulminea,Geltonsparnė Peteliškė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Erebidae,Erebinae,,Catocalini,,Catocala,,Catocala fulminea,,,,
2610,47222,18,Apoidea,Bitiniai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,,,,,,,,,,,,
2609,128799,18,Aronia,Aronija,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,Amygdaloideae,,Maleae,,Aronia,,,,,,
2608,118170,18,Rickenella fibula,Oranžinė laibūnėlė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Hymenochaetales,,,Rickenellaceae,,,,,Rickenella,,Rickenella fibula,,,,
2607,376148,18,Dasytes,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Melyridae,Dasytinae,,Dasytini,,Dasytes,,,,,,
2606,11941,18,Riparia riparia,Urvinė kregždė,Aves,Animalia,Chordata,Vertebrata,,Aves,,,Passeriformes,,,Hirundinidae,,,,,Riparia,,Riparia riparia,,,,
2605,118048,18,Antrodia,Antrodija,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Polyporales,,,Fomitopsidaceae,,,,,Antrodia,,,,,,
2747,324890,17,Alcis repandata,Tamsiajuostis Žievėsprindis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Ennominae,,Boarmiini,,Alcis,,Alcis repandata,,,,
2742,118110,17,Thelephora,Karpininkas,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Thelephoraceae,,,,,Thelephora,,,,,,
2743,473033,17,Anthonomus rectirostris,Vyšninis Sėklagraužis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Curculioninae,,Anthonomini,,Anthonomus,,Anthonomus rectirostris,,,,
2744,53849,17,Silphidae,Maitvabaliai,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Staphylinoidea,Silphidae,,,,,,,,,,,
2745,52818,17,Achillea,Kraujažolė,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Matricariinae,Achillea,,,,,,
2746,736984,17,Hylobius pinastri,Mažasis pušinis straubliukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Curculionoidea,Curculionidae,Molytinae,,Hylobiini,Hylobiina,Hylobius,,Hylobius pinastri,,,,
2749,47148,17,Rosaceae,Erškėtiniai,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Rosales,,,Rosaceae,,,,,,,,,,,
2748,55696,17,Tachina,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Diptera,Brachycera,Oestroidea,Tachinidae,Tachininae,,Tachinini,,Tachina,,,,,,
2752,174388,17,Chaetocnema,Variaspragės,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Chrysomeloidea,Chrysomelidae,Galerucinae,,Alticini,,Chaetocnema,,,,,,
2750,553215,17,Gargara genistae,Prožirninė kuprotoji cikada,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Auchenorrhyncha,Membracoidea,Membracidae,Centrotinae,,Gargarini,,Gargara,,Gargara genistae,,,,
2751,483279,17,Idaea serpentata,Geltonsparnis Sprindžiukas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Geometroidea,Geometridae,Sterrhinae,,Sterrhini,,Idaea,,Idaea serpentata,,,,
2740,83419,17,Bulgaria inquinans,Kislioji bulgarija,Fungi,Fungi,Ascomycota,Pezizomycotina,,Leotiomycetes,,,Phacidiales,,,Phacidiaceae,,,,,Bulgaria,,Bulgaria inquinans,,,,
2741,322807,17,Euplexia lucipara,Avietinis pelėdgalvis,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Noctuoidea,Noctuidae,Noctuinae,,Phlogophorini,,Euplexia,,Euplexia lucipara,,,,
2730,1293321,17,Stagonomus venustissimus,Raiboji skydblakė,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Pentatomoidea,Pentatomidae,Pentatominae,,Eysarcorini,,Stagonomus,,Stagonomus venustissimus,,,,
2739,204781,17,Gonocerus acuteangulatus,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hemiptera,Heteroptera,Coreoidea,Coreidae,Coreinae,,Gonocerini,,Gonocerus,,Gonocerus acuteangulatus,,,,
2738,556361,17,Phragmites australis australis,,Plantae,Plantae,Tracheophyta,Angiospermae,,Liliopsida,,,Poales,,,Poaceae,Arundinoideae,,Molinieae,,Phragmites,,Phragmites australis,,Phragmites australis australis,,
2737,151758,17,Unio pictorum,Paprastoji geldutė,Mollusca,Animalia,Mollusca,,,Bivalvia,Autobranchia,,Unionida,,Unionoidea,Unionidae,Unioninae,,Unionini,,Unio,,Unio pictorum,,,,
2736,415336,17,Poecilocampa populi,Rudeninis Verpikas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Lasiocampoidea,Lasiocampidae,,,,,Poecilocampa,,Poecilocampa populi,,,,
2735,63236,17,Laccaria laccata,Lakuotoji Lakabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Hydnangiaceae,,,,,Laccaria,,Laccaria laccata,,,,
2734,495531,17,Oedemera femorata,,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Tenebrionoidea,Oedemeridae,Oedemerinae,,Oedemerini,,Oedemera,,Oedemera femorata,,,,
2733,1392780,17,Bracteolatae,,Plantae,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Malpighiales,,,Violaceae,,,,,Viola,,,,,,
2732,126131,17,Verpa bohemica,Bohemiškasis aukšliavarpis,Fungi,Fungi,Ascomycota,Pezizomycotina,,Pezizomycetes,,,Pezizales,,,Morchellaceae,,,,,Verpa,,Verpa bohemica,,,,
2729,118100,17,Thelephora palmata,Pirštuotasis karpininkas,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Thelephorales,,,Thelephoraceae,,,,,Thelephora,,Thelephora palmata,,,,
2728,1150915,17,Cupressoideae,,Plantae,Plantae,Tracheophyta,,,Pinopsida,,,Pinales,,,Cupressaceae,Cupressoideae,,,,,,,,,,
2727,63266,17,Clavulina,Žagaris,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,,,Cantharellales,,,Hydnaceae,,,,,Clavulina,,,,,,
2726,325297,17,Agonopterix heracliana,Builinis Agonopteriksas,Insecta,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Gelechioidea,Depressariidae,Depressariinae,,,,Agonopterix,,Agonopterix heracliana,,,,
2754,118336,17,Inocybe geophylla,Pilkalakštė plaušabudė,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Agaricales,Agaricineae,,Inocybaceae,,,,,Inocybe,,Inocybe geophylla,,,,
2753,553907,17,Neoboletus erythropus,Dėmėtasis baravykas,Fungi,Fungi,Basidiomycota,Agaricomycotina,,Agaricomycetes,Agaricomycetidae,,Boletales,,,Boletaceae,,,,,Neoboletus,,Neoboletus erythropus,,,,
